;EFECTIVO;INVENTARIO;EQ_OFICINA;EQ_TRANSPORTE;TERRENOS_Y_CONSTRUCCIONES;CONTRIBUCIONES_X_PAGAR;ANTICIPOS_CTE;CAP_SOCIAL;UTILIDADES_ACUMULADAS;UTILIDAD_O_PERDIDA;TOTAL_VENTAS;TOTAL_COMPRAS;UTILIDAD_BRUTA;TOTAL_GASTOS;OBJETIVO
1088;194101583;2266488805;7215035359;3394271692;-4688426,38;2973245805;1679198612;1433823123;10896183,14;0;33603424,17;21815915,03;4464744246;0;1
1089;9143438168;37558065,87;1,58812E+16;8310440372;4888379415;5800450282;15507615,88;2093279086;17761581,99;-8071514041;185034751,8;165939928;5598454851;7,91164E+15;1
1090;0;3010525337;1,20261E+16;1726999745;0;8400364592;0;5301800452;7046017872;-2037937471;36911792,77;9425785804;7512813786;12446208,88;1
1091;1550862706;20048359,67;4512996721;2160028953;-4123518208;1137119,08;8,83996E+15;2493341871;27965270,59;-7436772016;269902160,5;681076435,6;12340420,08;0;1
1092;0;4957897504;5277943636;1,50357E+16;-2463235286;0;5276163024;1,91962E+16;0;-1631438406;84214677,86;118705321,6;13599472,26;20704250,09;1
1093;1383359573;3296200397;2009533032;2856205084;3621292473;1108577837;7059408506;3584497678;0;0;9770635686;10300603,54;2296360,57;1,59341E+16;1
1094;1874365769;1227454642;0;5139307473;-1296153195;135399512;1781735481;3409171991;8315645609;-3375633278;0;24447904,49;7618425726;5012676507;0
1095;3708493691;0;0;0;-5786210124;5739593572;6338753323;0;19076803,71;-7347667781;36675648,76;37749578,59;3173411505;3308341896;0
1096;2541986225;5229407664;0;8,52667E+15;0;3317425857;3595135054;1,15503E+16;8209297649;-3587084795;0;3047359,4;8876609429;7737048419;1
1097;72079691,49;36266241,14;0;0;-10899005,45;4,1523E+16;12172242,35;20557448,43;21705708,85;-3,81714E+16;0;414612011,1;73179728,95;61548260,03;1
1098;6031663313;2563427387;1954893676;4791784872;-2369618,73;2245839938;1037209813;2,96663E+16;3028049028;-3241932673;46718020,32;16553950,33;0;10259121,46;1
1099;136040366;4624610388;7,95737E+15;6550717931;4782468415;3987786023;5900770964;1882083627;3035031042;0;63523611,15;15015372,51;8363001,98;13228717,53;1
1100;1511496781;5230221455;3144145355;5868451845;-7958107057;2172130235;8712904255;352314398;-2219585426;0;0;21862772,21;2347284054;5130547777;1
1101;3398999664;9931358526;6920598629;2978549954;-9600684816;3718700274;4925033544;6540484,74;6,17708E+15;9351426309;122714104,6;56585251,49;15724620,28;0;1
1102;7330094068;714038,64;6,22944E+15;4765326147;-3,41E+16;1223242011;6638140425;1557937218;-3,42062E+16;1809475911;23616320,78;0;14858205,22;21706879,24;1
1103;1412847878;28973605,71;1,82689E+16;1935621095;6396745,38;0;5660952092;6,80837E+15;0;-1,97353E+16;0;378128094,2;32429836,71;46000488,39;1
1104;1896378022;8497790128;2853086144;1415064135;-8,46458E+15;1360176528;1134833287;1417132613;12645793,59;-2178444582;0;13283034,07;1854564,37;1189922913;1
1105;2249855098;0;6923472132;3670239813;-7806982,32;0;2944918945;8418237482;14352125,96;-7012008206;58424372,37;29795954,17;15820373,69;21000034,84;1
1106;1548192755;7,66026E+15;9895481382;0;-1328296328;1275555248;6,40096E+16;1164979803;7126375694;-4,42801E+15;127710454,1;70443206,92;4206008614;0;0
1107;9898299283;2822981973;2337638337;0;-131043416;2795397661;1798025,14;4197985773;-5612495,44;-3503797868;30915755,76;12486098,56;0;6093464746;1
1108;9091005202;17712582,02;2025706817;1286597401;8626537746;4056696705;1683046289;3896900242;-11356653,95;-7086168773;16451093,72;2,8595E+16;9077403486;11682488,47;1
1109;1570560972;7,47077E+16;5198742998;1001418464;4430840608;534393228;2241601262;4349701,47;-2243330069;-4003914952;16303907,41;0;0;1314967629;1
1110;3137382172;1301331692;1812084851;0;1878391802;112935177;1422345459;9,29846E+15;-7771693181;-6173690,62;5,08294E+16;65718214,64;544071415;0;1
1111;5618235376;32896617,53;2615967422;1387675324;7118463,8;2268878231;9585422348;1079722606;7896318302;-5,70976E+15;0;0;23214321,19;0;1
1112;2403315098;33438695,43;1264008356;4399009275;8630659779;1056846813;1847764764;11777588,74;0;-1252316797;13682045,37;0;10636420,55;6,67201E+15;1
1113;2176881374;7808493506;7,46195E+15;1269530633;2984162437;0;1585334477;5275382265;3181306,47;-1628170354;99493852,22;34787070,36;9902617951;17721666,79;1
1114;2985481961;3,63899E+16;1004313291;1575555755;-2,53374E+16;4250639112;0;3175762598;0;-5,43717E+16;20402971,12;16791855,15;5884906594;5,86173E+15;0
1115;7,43216E+15;1962527958;2558066092;7220614914;4205923834;5,38198E+15;2231852456;0;2443080374;-5006434935;18858902,87;15458180,71;5986543274;5,58512E+15;1
1116;4437464684;11313413,96;4567399132;6198931247;0;1236813951;3,69402E+16;0;6638062,23;-7328316976;81971808,91;0;8,89622E+15;9610472944;1
1117;8493732051;6905643797;9803435066;3,22477E+16;0;2455087665;1081221457;3213675513;15029650,03;-8,42035E+15;12209926,31;18251765,66;4257101465;1294969962;1
1118;0;0;0;2,71015E+16;-12502549,6;8522775421;0;0;13135591,89;0;162135077,7;149797276,9;24188385,38;21543814,48;1
1119;1884723431;7274011193;2,93176E+16;5686155096;-4444058998;1522351899;684719155;1241482847;3520227966;-1135381996;21387368,61;5285145,2;3057620961;9479042502;1
1120;3067688312;6,11181E+16;0;4460334845;8670113812;6773838417;9440236335;2126944116;-15850537,36;-1,54648E+16;4307354335;4118716807;4178247248;4,4462E+15;1
1121;2456793723;2180037459;4275514205;7,67154E+15;0;0;1,07108E+16;8033403929;-9244448144;8734422621;4234875373;5891334247;2084797987;0;1
1122;1551106462;4,48801E+16;4938645443;1806372784;8106340504;100290205;9054241724;6511449903;-19171672,72;0;0;7784378248;8010811052;9138422502;1
1123;3625614585;71578589,16;1702695855;1109141619;3968705486;5502178778;3183959,05;4,91427E+15;13525645,59;-5000546,35;270417515,2;757104651,8;53783483,09;60272046,25;1
1124;7501811634;0;1,32355E+16;1224194287;-4830785665;1230820925;8956564558;4180115779;7296458135;7662859518;80292601,76;4733615699;7331822158;0;1
1125;6856779939;23310097,92;5,88038E+15;7662318899;6,28473E+15;2554781823;1,75888E+16;3567976038;4417249,11;-2684099452;124873071,4;46253388,23;15029663,22;20508889,21;1
1126;1195933025;0;6819712199;5185227343;9581275759;1847524718;3,94935E+16;1473746955;2414277752;4569855834;33811055,77;12849631,33;15568974,85;12886315,14;1
1127;4413436827;0;0;1432086782;0;2657843864;0;2091329888;8082226,96;-3,89468E+16;127690882,1;97460517,94;14643166,17;18163065,96;1
1128;6169421219;5056478761;4099246259;1,78408E+16;-7,14238E+15;0;10061029,42;2944877596;0;-5004133745;237790828,3;37821691,96;4,0195E+16;2239649881;0
1129;27667993,8;24164149,71;109334136,2;6540014818;-10027362,91;1,19725E+16;0;2350717179;26064953,12;-2214439306;0;1097834762;73037161,04;52229336,45;1
1130;4867293717;30520379,94;225867239,8;3258831486;-1341383735;1,03742E+16;9857853612;0;28857923,02;0;594324854,6;656210562;62842782,55;50276762,7;1
1131;8292529301;6,25437E+15;18570777,74;5,49816E+16;-2334205682;3845951652;4827329536;7,99114E+15;18670686,24;-4052591561;0;342393388,7;0;16002517,42;1
1132;1488483012;4430430183;3224883448;2676836348;8692385522;659244872;0;1362744463;-3,35343E+16;-4939486141;6,26107E+16;25045135,97;9739766219;2,38812E+16;1
1133;1395827128;1803041747;1,68031E+16;110526931;3960572034;8128030581;4618426229;4234340199;2850905291;-4215234483;12680691;11708906,24;7369246214;1498891602;1
1134;3,37792E+16;45611202,71;0;3398665828;0;6207483197;0;14039795,42;-4,75057E+16;0;145509790,1;259155712,4;0;37841862,92;1
1135;1618722751;0;1265865,8;1,92247E+16;-9730480598;131399872;996834328;1005457003;12263744,35;-2242072829;182659001,5;442105057,6;46573797,61;36702754,37;1
1136;5391945479;0;459827492;1,57516E+16;6961949168;4245770838;7544121654;6218162807;-9033618365;-4149836601;42849907,95;87020061,67;0;20072236,53;1
1137;1,8374E+16;7079010971;0;247562747;5943156589;1489694107;1505272486;1,36049E+16;1,50971E+16;-7,45278E+15;9,18641E+15;36193243,3;2110185794;6719825959;1
1138;2099036405;1,25458E+16;10837435;2150628944;-9836965147;1742433538;2545884796;1202745531;18524902,11;-1503286626;188532495,2;0;19643826,43;18502746,92;1
1139;1084050013;8596462321;1624572946;4450379297;7349422794;1817774968;2,9749E+16;6402927764;-10154274,92;-3985137723;0;11965290,37;1357424461;7735828533;1
1140;2086127661;32390983,07;2303645784;3,21084E+16;8600061217;6510345418;3315176188;6909462069;0;-3869239333;27962392,74;20039485,99;4572662998;8000548,23;1
1141;4157195607;4140091895;5532132128;0;2728573012;3893041746;7201906773;0;-1733417418;3,44953E+16;22456980,35;19023343,25;5332662669;8704337908;1
1142;4008087571;0;0;9060832996;8,21048E+15;2,0211E+16;2549156376;1,54887E+16;-4052688171;-5071403524;65703187,84;0;28775149,08;19808184,24;1
1143;1,83346E+16;6433998198;2044016584;5800816588;-6395732984;0;3,42002E+16;0;7,37359E+16;0;37399598;12921886,16;0;0;0
1144;1,19742E+16;1285725223;0;3907748948;1156540625;6126787805;1019077118;2370385781;7458444341;-5263357174;0;0;8343020725;8088221275;1
1145;5533808265;13467689,33;13174637,3;2525961644;-4516910717;2942332488;10030132,1;12511393,82;12845124,48;-3285352,99;186567193,8;389064078;31246734,77;30873566,87;1
1146;5,95431E+16;4072904059;2375652514;5573806714;2396738234;4830835114;448870648;2,55473E+16;17399793,42;-3292201187;90859782,19;24717837,99;10781729,91;12742487,16;1
1147;2116675636;4557327877;0;0;2,4866E+16;7,89632E+15;9,40661E+15;8247024285;4974229735;-2142782071;45083612,72;0;0;5615005,18;1
1148;2202328705;0;3096239722;2519034498;-2390240332;3338290646;1105125186;1095489602;17669423,3;0;140946566,5;8,45889E+15;2878916667;3,22217E+16;1
1149;2854182666;26712026,22;3,01526E+16;0;0;2772134241;0;0;3381858347;-5231985644;225247478;144496017,8;54252075,49;35495634,1;1
1150;3862630158;5782412549;0;2,31469E+16;4398720004;5478538604;1872827399;1397128729;2,7761E+16;3876916274;175840538,6;65109724,66;44477547,31;0;1
1151;1100529982;1095058751;6,29877E+16;5653631729;6451624668;1826531394;125751511;10125716,01;-15035740,9;0;2209224766;2952345731;12092441,65;10959141,54;1
1152;0;7654984495;4729816726;1386909299;-1,9473E+16;1197538695;8442074279;5394235512;3106598796;-6100085416;0;52006864,74;8891258475;16481347,36;1
1153;2770027582;20955157,72;16483852,55;8,9392E+15;8723528493;7839448981;10598071,88;2789774079;15448596,64;-3626900666;0;1184272750;22822569,06;24916269,13;1
1154;7824017344;0;36019125,73;4,35807E+15;0;6888599531;3,1564E+16;2460380021;0;1154888711;0;78292693,02;59136185,32;42305536,28;1
1155;9,34165E+15;1754586627;0;4952848744;-5216684525;6326601952;4342342536;3947093674;2336979241;3452279148;16838312,65;0;1025839051;2516347668;1
1156;1317412994;1687579134;0;1030137,2;6661903261;1304227311;6367837753;6567787076;-13335738,35;1060731088;8612081,18;9552111402;8,0928E+15;11914236,22;1
1157;2063822005;4253902649;1100117942;2117044675;-10720753,07;4606169815;6774283915;0;27452755,91;-2569472287;358121812,1;59313904,58;15900815,49;11767835,97;1
1158;1,86811E+16;4,04978E+16;4,75186E+16;1299549418;-3674859,68;3013292176;0;9442204162;0;-1819229114;89224973,26;73812971,99;17759537,6;19465435,07;1
1159;495175366;8028745873;0;5659869884;5577204,37;4159683721;5557562746;390557883;20118729,71;-7,80902E+16;63477370,32;62866013,83;1450271648;4964056,5;1
1160;0;19065572,92;6,55093E+15;2613144316;0;3048120652;2291970756;3,06054E+16;5105222279;-1649827888;154102639,4;375038042,4;35041886,53;0;1
1161;6863405904;1,85652E+16;1026312316;0;-9989619436;0;2964771299;9669511832;3276961397;4750017768;8817768095;4461297012;9748151669;2723198,57;1
1162;1466624322;17196996,46;0;0;7747175335;1001576844;3780887186;1494067,3;-5068005432;-3,95541E+16;18635193,47;39955642,78;9600821002;12956248,03;1
1163;358956398;0;1027070059;8889919432;4986668,78;1425908284;6,60288E+15;5109971597;-6,33769E+16;2663904131;27421266,97;22613345,61;12807079,77;0;1
1164;1360896576;0;2,52389E+16;2114588871;8925634933;3022184854;5710898871;2,22025E+16;-2547213377;-8011499815;125622650,3;583472125,8;12641237,59;16761182,4;1
1165;4536290884;11106615,33;2865856672;7,13032E+15;8492816301;2117630642;7,04231E+15;7492860297;-1299494,3;-5030613617;23596657,68;11443661,45;8079558801;6663448,43;1
1166;2681130238;1328403813;6821848927;2997139534;0;2653681328;4847443755;3401958,4;3,92317E+16;6339290111;104582653,2;99553768,66;25221496,25;37176997,54;1
1167;1077532875;0;1538764339;3838318091;8701220906;9066284679;6923403706;7235400941;-8766955664;0;109219705,6;0;13589789,79;0;1
1168;3415200652;0;5505830058;0;1394964855;5930820438;4327597385;8461185575;8384418387;3453189629;0;49225570,54;9520574115;15713977,25;1
1169;0;23522348,27;4273015187;7934040126;6718476249;2997649541;1817144843;2695872498;3579313562;-9809137564;123583037;39174421,09;40392199,96;21945095,04;1
1170;3461219872;7805371886;1613219579;0;-8700938741;4751542385;6615638091;8926160824;11874627,19;9430353108;232831718,6;58996944,56;37128760,56;37828463,7;1
1171;7736115693;5643664334;41544798;6286028209;-9204016937;2061588351;0;2312702941;4,72037E+16;6162906468;167227485,3;111821423,3;20607426,45;0;1
1172;1,3943E+16;0;1305668,66;7672586085;7130239151;3296063792;6443758231;5025143655;0;1168784989;58528567,65;0;18630881,02;15954118,91;1
1173;1238742577;10936480,97;4486806234;0;4488734944;4305120058;1394055997;9801234418;-4632758929;-2717179756;52163600,19;48504203,27;15272972,95;19218101,55;1
1174;0;69978948,74;2494511389;2007237354;7398053574;0;14561961,66;0;14466149,11;-6599877391;0;676624698,6;47350509,57;25647666,61;1
1175;1412263087;7710836209;9798063118;7921482818;0;9015454538;0;1948350461;-9,97071E+15;6429967419;6,56821E+16;3486095305;9146479021;10527118,44;1
1176;161881744;2,94236E+16;3635312,8;1,6713E+16;0;2671267652;2252968452;6374111945;12276409,04;-4187851791;62694886,24;0;3269921965;4,86883E+15;1
1177;0;26864690,12;2463215474;2303457359;8793981674;1629407534;1,81628E+16;5336305887;4395256263;-6336245961;66034203,75;15590299,57;5305139143;5683625785;1
1178;3459856929;26628524,73;1709358635;6232719823;8,36698E+15;0;0;9429256613;0;-3057625189;0;0;24751142,75;31061806,08;1
1179;0;28960227,1;4186120738;6370932301;4775756879;695951363;5330944502;0;14033264,06;0;55569847,64;255746927,1;12245753,06;11999158,09;1
1180;9228058296;0;2755826992;2677636923;0;1297457777;1459003264;2,87989E+16;-7018272216;-4103244651;7843388493;0;2,82397E+16;2358130,81;1
1181;5,52921E+16;3557446758;2447348115;9374119513;3739512091;3165042555;4073562678;2157185224;-3079824085;-2603747142;0;0;2413179845;2,989E+16;1
1182;4537618832;0;314636735;2280021185;5,67069E+15;3869341394;2930861474;1275727686;-5,29208E+16;-5,06594E+16;8090987719;2199398353;0;2,05116E+16;1
1183;2745406978;271332668;0;1517197,62;-7158094829;1485579818;284470206;634574,54;4482754,92;-4570972961;71439887,49;23199580,58;0;18340268,28;1
1184;1453797682;2517883644;1365743,9;0;6335882685;2109655509;0;7027546741;-2392382123;-2145632114;0;29732016,26;0;13423487,41;1
1185;4018768973;7010933177;53238599,38;0;-7940829,64;2696960721;110211052;1654433,82;-11719496,56;1139354662;21197255,82;30969187,18;17332983,59;22789712,29;1
1186;3965904654;572193,39;3618920135;7332072491;-2918953284;1098332505;2205186389;5725044295;0;-1552207514;34385095,56;7546973844;9950264305;2002364075;1
1187;1,53518E+16;2164039254;9451213787;2,77221E+16;8,16147E+15;3047569076;1082184513;1349984806;-13918786,95;-3137585352;0;1829290404;0;6091402614;1
1188;9098903628;1063629153;1,6443E+16;1035864141;0;2690663655;1746895,29;8362739341;-3371694014;0;14928308,87;43066366,96;2609948095;3665684,33;1
1189;8152300882;4745813504;3476724103;6524991847;4269167227;3717252862;1417555054;1,01336E+16;2191869772;-3,24007E+16;43658013,43;24243024,34;4,00397E+16;9127920437;1
1190;8410729522;0;6816546907;2,02828E+16;2923202055;2748179712;6,65438E+15;9157730014;0;-4917074795;157714861,3;0;7,14829E+15;7,27557E+15;1
1191;0;8,80844E+15;3965404007;0;4124016272;6,97302E+15;5656491284;3717872157;-11842977,85;-954091695;2470166701;7016333,07;1205971587;3,12564E+16;1
1192;0;0;2597713862;2100405377;5,1757E+15;3194935931;8548583619;2589753955;4767713384;-1,88112E+16;72188808,39;17851227,48;17730710,04;16701939,91;1
1193;2327172899;10101248,37;0;2048705388;2553214044;3276793984;4832686109;1688858991;17858872,33;-5178180549;77313960,1;18850819,93;5495239456;0;1
1194;1153641,29;38307228,63;2999033102;2,91975E+16;1252330336;2283181009;16178310,86;3972088148;25340278,98;-6,88392E+15;367325511;716543026,7;31840826,8;0;1
1195;1,30166E+16;3890235515;6235033552;8144398257;-9434001827;1774697417;4118405245;2,4939E+16;9535721636;-4600958259;32937978,1;0;2,07199E+16;4092033743;0
1196;3259324282;8,12054E+15;0;1150064821;3914189185;188646783;6171473924;787572295;9876530752;0;109928184,5;83382145,2;18576789,73;25980828,16;1
1197;4175824771;4745438315;20413967,73;0;-5935746917;7458940872;0;0;8755534816;-5482871641;0;289527901,2;14421131,11;20304042,41;0
1198;6420910321;18693848,95;9839719732;1430516,57;0;3841476223;0;0;4445761596;0;85794683,71;174758276,4;12681260,26;13974345,8;1
1199;1149995909;47251500,77;2486972754;2796923368;8841755976;2803887931;1003751411;3,80327E+16;-4869321266;-4163161144;61495920,94;48679071,58;24891264,55;21265714,91;1
1200;0;15374405,8;6979453,13;0;6400528076;2853460708;2860918474;3799372836;3181540674;4980762607;191143072,3;50229068,82;40804369,97;28614929,96;1
1201;1950602882;37498623,18;2492189273;0;8794817,7;5630262474;1,66131E+16;9879340,16;-11467096,2;-2,82949E+16;33714354,62;54996406,22;18334923,91;15779328,74;1
1202;2626393583;10990414,44;10183103,17;1,9484E+16;-4,16083E+16;7753761823;6193025,97;2102201506;15912151,91;0;191955547,9;327691635,9;22740633,7;23799927,61;1
1203;9161868057;6408651595;0;3477739025;-1584486355;5655053798;2712338199;1675764,73;-3225635796;-2548543117;23228625,46;116296717,4;6141499315;14420795,15;1
1204;1052996693;3889146,97;2732789477;9868406223;2,29293E+16;6982499149;6,70958E+15;6116830239;18118998,25;0;0;9318601768;2167669957;9488705579;1
1205;1933431127;0;4855972206;594140868;6,94444E+15;2772179748;1083611918;2,48989E+16;-3,98579E+16;-3539212252;20208776,84;52212557,12;8185540533;10010743,12;1
1206;9572656663;11903867,6;8943349,27;1,65837E+16;0;7959378872;6402762819;1474483448;0;-2308694434;142000210,9;25560166,86;11406424,28;11039196,74;1
1207;1088790,01;8876919759;7864284709;3725133015;-4307676498;2823450752;6634364928;7458627523;5310860133;0;123541209,8;66637739,4;33652109,1;24427382,42;1
1208;0;2530485892;185514362,7;9092040995;-14860978,62;9,38073E+15;9816262494;4591410966;0;9026984843;149565225,5;0;10499328,52;16887220,11;1
1209;2078059913;0;1720854252;0;1,95911E+16;9696281149;1622014498;1056183322;-5,60824E+16;6549355443;37453191,53;22514068,25;3618776066;5327301013;1
1210;2806238467;3,5356E+16;1,21456E+16;1637196,53;4230895291;2296486561;7139720497;9340064141;4,90433E+16;-2924639789;82618801,4;23878273,56;0;0;1
1211;1338310547;3083747172;311068193;0;2225036,51;4506774019;1116809843;109285579;-4845830118;-7517657469;14668345,53;17006004,02;2818674249;4575252484;1
1212;7344122199;3,02225E+16;1458412249;4189077828;-2,63222E+16;2226875726;2935297502;8196027081;0;0;56678055,38;23352173,75;0;11530325,78;1
